"00:00:00","00:10:00","00:20:00","00:30:00","00:40:00","00:50:00","01:00:00","01:10:00","01:20:00","01:30:00","01:40:00","01:50:00","02:00:00","02:10:00","02:20:00","02:30:00","02:40:00","02:50:00","03:00:00","03:10:00","03:20:00","03:30:00","03:40:00","03:50:00","04:00:00","04:10:00","04:20:00","04:30:00","04:40:00","04:50:00","05:00:00","05:10:00","05:20:00","05:30:00","05:40:00","05:50:00","06:00:00","06:10:00","06:20:00","06:30:00","06:40:00","06:50:00","07:00:00","07:10:00","07:20:00","07:30:00","07:40:00","07:50:00","08:00:00","08:10:00","08:20:00","08:30:00","08:40:00","08:50:00","09:00:00","09:10:00","09:20:00","09:30:00","09:40:00","09:50:00","10:00:00","10:10:00","10:20:00","10:30:00","10:40:00","10:50:00","11:00:00","11:10:00","11:20:00","11:30:00","11:40:00","11:50:00","12:00:00","12:10:00","12:20:00","12:30:00","12:40:00","12:50:00","13:00:00","13:10:00","13:20:00","13:30:00","13:40:00","13:50:00","14:00:00","14:10:00","14:20:00","14:30:00","14:40:00","14:50:00","15:00:00","15:10:00","15:20:00","15:30:00","15:40:00","15:50:00","16:00:00","16:10:00","16:20:00","16:30:00","16:40:00","16:50:00","17:00:00","17:10:00","17:20:00","17:30:00","17:40:00","17:50:00","18:00:00","18:10:00","18:20:00","18:30:00","18:40:00","18:50:00","19:00:00","19:10:00","19:20:00","19:30:00","19:40:00","19:50:00","20:00:00","20:10:00","20:20:00","20:30:00","20:40:00","20:50:00","21:00:00","21:10:00","21:20:00","21:30:00","21:40:00","21:50:00","22:00:00","22:10:00","22:20:00","22:30:00","22:40:00","22:50:00","23:00:00","23:10:00","23:20:00","23:30:00","23:40:00","23:50:00"
28.253,27.567,27.108,26.812,26.289,25.87,25.307,24.789,24.294,24.153,23.69,23.828,23.387,23.422,23.094,23.089,22.958,22.682,22.402,22.51,22.441,22.357,22.554,22.359,22.147,22.673,22.55,22.656,22.489,22.581,22.932,22.871,23.47,23.295,23.413,23.81,24.311,24.922,25.687,25.921,26.959,27.506,28.498,30.188,31.364,31.796,32.402,33.004,32.93,34.124,34.606,34.691,34.982,34.934,34.603,35.26,35.708,35.799,35.91,35.969,35.713,36.039,36.117,36.054,36.222,36.423,36.12,36.395,36.196,35.902,35.953,36.046,35.952,35.94,35.969,35.779,35.762,35.619,35.88,36.093,36.245,35.928,35.764,35.426,34.907,34.451,34.742,34.293,34.388,33.863,33.659,33.824,33.767,33.674,34.095,34.029,33.941,34.275,34.279,34.128,33.999,34.113,33.98,34.321,34.445,34.322,34.365,34.461,33.965,34.104,34.195,34.615,35.223,35.768,35.975,36.745,37.121,37.49,37.808,37.779,37.706,37.705,37.983,38.004,37.982,37.8,37.631,37.653,37.711,37.096,36.991,36.521,35.626,35.11,34.575,34.243,33.579,33.193,32.403,31.945,31.721,31.094,30.501,30.084
29.319,29.106,28.653,28.477,28.197,27.588,27.161,26.591,26.382,26.136,25.676,25.598,25.489,25.277,25.107,25.02,24.778,24.745,24.725,24.481,24.711,24.375,24.537,24.313,24.21,23.986,24.136,24.223,24.151,24.123,24.228,24.569,24.951,24.723,24.781,24.982,25.2,26.212,26.772,26.863,27.786,28.337,29.269,30.706,31.684,32.219,32.792,33.284,33.213,34.381,34.669,34.923,35.246,35.067,35.001,35.488,35.675,35.544,35.657,35.717,35.873,36.051,36.325,36.12,36.094,36.068,36.03,36.193,35.991,35.781,35.878,35.846,35.617,35.565,35.401,35.528,35.645,35.587,35.348,35.541,35.66,35.35,35.296,35,34.356,33.896,34.109,33.839,33.452,33.355,32.981,32.979,33.334,33.067,32.975,33.075,33.156,33.205,33.166,32.952,33.012,32.83,33.013,33.186,33.048,32.935,33.102,33.077,32.942,33.032,33.104,33.294,33.898,34.282,34.768,35.596,36.317,36.861,37.109,37.295,37.409,37.245,37.427,37.42,37.409,37.443,37.005,37.223,36.956,36.597,36.549,35.937,34.94,34.81,34.443,34.147,33.479,33.138,32.554,31.907,31.406,30.845,30.345,30.049
29.524,29.001,29.007,28.375,28.099,27.69,26.786,26.614,26.428,25.659,25.841,25.942,25.616,25.374,25.041,24.772,24.776,24.764,24.657,24.445,24.624,24.473,24.583,24.446,24.111,24.059,24.28,24.152,24.689,24.249,24.323,24.308,24.768,24.623,25.185,25.085,25.463,26.594,26.801,26.962,27.457,28.611,29.109,30.759,31.563,32.358,33.175,33.601,33.063,34.203,34.615,34.507,34.61,34.51,34.119,34.705,34.908,34.728,34.926,34.946,34.542,34.669,34.848,34.785,34.854,34.541,34.515,34.513,34.466,34.325,34.485,34.52,34.404,34.232,34.258,34.105,34.251,34.214,34.083,33.908,34.11,34.249,33.842,33.471,32.814,32.624,32.537,31.736,32.328,31.945,31.997,31.871,31.659,31.662,31.611,31.538,31.521,31.638,31.665,31.415,31.341,31.402,31.334,31.685,31.701,31.514,31.685,31.755,31.801,31.487,31.786,32.18,32.66,33.129,33.75,34.575,35.484,35.602,36.056,36.505,36.443,36.679,36.632,36.64,36.658,36.483,36.544,36.9,36.9,36.108,35.997,35.427,34.622,34.332,34.244,33.68,33.019,32.503,31.958,31.686,30.896,30.315,29.641,29.293
28.959,28.833,28.54,27.822,27.569,26.685,26.493,25.957,25.932,25.375,25.153,24.932,24.711,24.45,24.234,24.081,23.956,23.863,23.825,23.815,23.805,23.781,23.722,23.668,23.668,23.554,23.507,23.489,23.449,23.463,23.546,23.715,23.94,24.181,24.3,24.358,24.969,25.971,26.815,27.361,28.011,28.706,29.368,30.377,31.426,32.066,32.955,32.93,32.469,33.894,34.157,34.309,34.532,34.491,34.376,33.984,34.603,34.535,34.48,34.823,34.358,34.576,34.571,34.602,34.446,34.4,34.535,34.308,34.427,34.268,34.317,34.406,34.004,34.201,34.28,34.188,34.077,34.208,33.949,34.438,34.501,34.474,33.627,33.36,32.747,32.225,32.378,32.081,31.663,31.344,31.481,31.301,31.244,31.182,31.473,31.275,31.068,31.084,30.951,31.003,31.421,31.481,31.416,31.249,31.969,31.743,31.485,31.383,31.297,31.224,31.611,31.98,32.477,32.781,33.563,34.402,35.17,35.903,36.163,36.442,36.578,36.587,36.772,36.529,36.717,36.67,36.404,36.885,36.447,36.002,35.67,35.552,34.739,34.451,34.353,33.387,33.336,32.698,32.029,31.73,31.367,30.348,30.037,29.545
29.234,28.951,28.832,27.881,27.452,27.303,26.717,26.416,26.502,25.656,25.418,25.469,24.878,24.68,24.354,24.198,24.329,24.195,23.684,24.095,24.036,24.255,24.231,23.79,23.562,23.616,24.07,23.433,23.896,23.952,23.883,24.416,24.268,24.535,24.542,24.925,24.895,25.871,26.379,27.037,27.342,27.929,28.928,30.355,31.452,31.693,32.082,32.353,32.414,33.387,33.737,33.518,33.558,33.764,33.734,34.228,34.142,34.549,33.963,33.955,34.268,34.591,34.451,34.533,34.46,34.323,34.042,33.99,34.254,33.981,33.894,33.849,33.694,33.785,33.597,33.607,33.589,33.536,33.516,33.316,33.687,33.367,33.169,33.013,32.304,31.858,31.702,31.501,31.287,31.419,30.85,30.929,30.892,30.664,30.602,30.459,30.41,30.515,30.425,30.126,30.204,30.184,29.971,30.18,30.502,30.294,30.457,30.538,30.29,30.383,30.606,30.622,31.269,31.82,32.463,33.402,34.032,34.669,34.847,35.113,35.148,35.098,35.148,35.008,35.038,35.12,35.024,35.261,35.082,34.441,34.221,33.866,33.216,33.058,32.961,32.334,32.113,31.704,31.457,30.892,30.573,30.159,29.732,29.193
29.099,28.796,28.432,28.084,27.787,27.313,26.796,26.527,26.158,25.549,25.605,25.341,25.025,24.634,24.52,23.893,24.153,23.932,23.508,23.717,23.461,23.302,23.645,23.186,23.21,23.323,22.926,23.071,23.258,23.186,23.021,23.452,23.068,22.957,23.026,23.067,23.15,23.206,23.274,23.214,23.196,23.756,23.834,24.335,24.597,24.778,24.551,24.539,24.794,25.112,25.354,25.771,26.108,26.164,26.363,26.766,27.289,27.803,28.18,28.738,28.751,29.395,29.71,29.646,29.88,29.977,29.605,29.84,29.637,29.671,29.736,29.8,29.599,29.58,29.782,29.917,29.414,29.331,29.564,29.614,29.725,29.749,29.592,29.445,29.282,28.976,28.745,28.534,28.462,28.05,27.634,27.303,27.165,27.126,26.873,26.474,26.25,26.276,26.151,25.983,25.984,26.242,25.873,25.518,25.944,25.86,26.249,26.174,26.991,26.225,26.682,26.599,27.669,27.905,28.44,29.269,29.872,30.843,31.238,31.478,31.142,31.628,31.622,31.741,31.772,31.843,31.815,32.025,32.189,31.657,31.429,31.327,31.038,31.205,31.013,30.645,29.975,30.077,29.421,29.225,29.21,28.34,28.082,27.723
27.314,26.932,26.661,26.049,25.355,25.077,24.885,24.438,24.092,23.709,23.16,23.094,22.976,22.336,22.264,21.935,21.993,21.604,21.307,21.174,21.28,20.866,20.989,20.862,20.819,20.975,20.787,20.756,20.914,20.838,21.067,20.735,20.886,20.697,20.836,20.91,20.885,20.982,21.071,21.058,20.967,21.32,21.222,21.524,21.453,21.115,21.409,21.058,21.22,21.16,21.262,21.576,21.756,21.993,22.085,22.843,23.004,23.537,23.761,23.918,24.556,24.653,25.064,25.276,25.338,25.307,25.374,25.939,25.94,25.828,25.747,25.767,25.426,25.676,25.497,25.61,25.759,25.794,25.419,25.859,26.181,26.168,25.656,26.192,25.984,25.926,25.853,25.701,25.459,25.464,24.781,24.724,24.763,24.293,24.207,24.138,23.82,23.68,23.561,23.383,23.46,23.597,23.203,23.246,23.044,23.218,23.296,23.405,23.609,23.782,24.055,24.4,27.156,25.038,25.725,26.21,27.962,28.742,29.079,29.43,29.643,30.101,30.577,30.801,30.939,30.975,31.193,31.266,31.533,31.035,31.237,31.131,30.78,31.102,30.914,30.369,30.043,29.689,29.455,28.841,28.682,28.058,27.857,27.371
26.772,26.501,26.082,25.717,25.197,24.946,24.492,23.885,23.711,23.399,23.326,23.246,22.743,22.507,22.337,21.996,22.118,22.026,21.829,21.843,21.97,22.098,21.661,21.641,21.508,21.66,21.764,21.791,21.747,21.449,21.812,21.861,22.336,22.19,22.426,22.645,23.003,24.019,24.611,24.986,25.641,26.411,26.928,28.538,28.915,29.449,29.91,29.967,30.184,31.261,31.786,32.237,32.671,32.806,32.75,33.163,33.568,33.699,34.084,34.395,34.668,34.806,34.781,34.888,34.994,35.092,34.907,35.193,35.004,35.05,35.138,34.813,34.706,34.659,34.627,34.636,34.653,34.939,34.639,34.985,34.74,34.706,34.617,34.086,33.699,33.63,33.126,33.127,33.11,32.652,32.604,32.741,32.622,32.379,32.296,32.304,31.901,32.2,32.208,31.882,31.912,31.939,31.592,32.046,31.845,31.945,31.979,32.133,32.584,31.821,32.256,32.596,32.919,33.608,34.182,34.67,35.464,36.197,36.727,37.018,36.871,37.276,37.046,36.998,36.973,36.673,36.768,37.431,37.278,36.6,36.121,35.649,34.982,35.04,35.021,34.301,33.64,33.389,32.621,32.214,31.921,30.911,30.608,29.994
29.446,29.179,29.006,28.494,28.08,27.653,27.015,26.829,26.206,26.169,25.913,25.514,25.427,25.02,24.623,25.087,24.466,24.486,24.516,24.294,24.324,24.344,24.427,24.393,24.418,24.2,24.338,24.228,24.208,24.437,24.674,24.712,24.939,25.137,25.426,25.414,25.425,26.438,27.108,27.642,28.644,29.077,29.563,31.051,32.032,32.529,33.048,33.2,33.378,35.262,35.388,35.31,35.925,35.686,35.765,36.161,36.193,36.732,36.118,36.559,36.555,37.408,37.242,37.307,37.363,37.285,37.206,37.382,37.251,37.298,37.349,37.224,37.082,37.379,36.7,37.054,36.902,37.216,36.887,37.003,36.899,36.753,36.384,36.086,35.636,34.959,35.383,35.152,35.016,34.772,34.23,34.527,34.297,34.445,34.68,34.51,34.53,34.542,34.377,33.908,34.51,34.783,34.346,34.822,34.812,34.356,34.536,34.632,34.675,34.9,35.029,34.833,35.428,36.057,36.421,37.74,38.467,39.152,39.38,40.112,39.922,40.143,40.404,39.837,39.873,39.672,39.812,39.659,39.495,38.746,37.846,37.929,37.085,37.056,36.751,35.942,35.537,35.007,34.322,33.879,33.311,32.709,31.951,31.69
30.976,30.21,30.07,29.155,29.118,28.543,27.773,27.507,26.968,26.703,26.49,26.357,26.073,25.933,25.507,25.45,25.352,25.304,24.911,25.055,25.158,25.101,24.89,24.802,24.629,24.652,24.929,24.681,25.101,25.294,24.828,25.488,25.555,25.525,26.026,26.051,26.16,27.349,27.781,28.131,28.878,29.253,29.962,31.626,32.61,33.054,33.821,34.003,33.92,35.687,35.879,36.676,36.883,36.699,36.61,37.067,37.571,37.729,37.839,38.109,38.134,38.729,38.868,38.687,38.515,38.689,38.592,38.784,38.754,38.67,38.46,38.647,38.517,38.461,38.461,37.983,38.666,38.439,38.126,38.358,38.29,38.166,38.078,37.527,36.753,36.797,36.445,36.491,36.471,35.976,36.135,35.465,36.255,35.879,36.018,35.692,35.629,35.527,35.809,35.408,35.74,35.477,35.459,35.632,35.656,35.587,35.605,35.798,35.569,35.619,35.949,36.099,36.618,37.088,37.133,38.122,38.702,39.408,39.951,40.053,40.029,40.161,40.26,39.963,40.342,40.223,39.963,39.945,39.508,39.07,38.583,37.941,37.463,37.341,37.111,36.717,36.374,36.16,35.428,34.83,33.947,33.479,33.059,32.488
31.634,31.248,30.67,30.3,29.606,29.38,28.725,28.328,27.699,27.32,27.348,26.832,26.554,26.33,26.036,25.612,25.745,25.745,25.554,25.633,25.591,25.467,25.376,25.379,25.229,25.181,25.033,24.954,25.307,25.45,25.445,25.588,25.59,25.791,27.673,26.101,26.68,26.546,28.109,28.401,29.361,29.984,31.007,32.216,32.805,33.296,34.098,34.394,34.405,36.302,36.48,36.52,37.779,37.255,37.729,38.294,38.48,38.224,38.765,39.004,38.942,39.674,39.447,39.779,39.565,39.602,39.335,39.176,39.175,38.907,39.272,39.15,39.077,39.251,39.147,39.064,39.087,39.302,39.133,38.587,38.315,37.818,37.385,37.351,37.587,37.294,36.804,36.922,36.932,37.168,36.956,38.993,38.938,39.015,37.149,36.831,36.811,36.927,37.021,36.826,36.891,36.819,36.776,37.007,36.683,36.856,36.81,36.925,36.854,37.245,37.308,37.57,37.751,38.029,38.669,39.128,39.932,40.474,40.785,41.267,41.239,41.096,41.105,40.943,40.962,41.02,40.583,40.655,40.384,39.681,39.217,38.874,38.283,38.164,37.873,37.535,37.233,36.485,35.71,35.23,34.522,33.969,33.236,32.711
32.148,31.437,31.151,30.385,30.079,29.71,29.16,28.515,28.543,28.028,27.285,27.54,27.153,26.775,26.719,26.382,26.327,26.168,26.048,25.911,25.855,25.513,25.459,25.358,25.277,25.556,25.443,25.454,25.769,25.573,25.534,25.974,25.745,25.921,26.115,26.539,26.782,27.666,28.355,28.794,29.246,30.018,30.746,32.57,32.787,33.428,33.917,34.429,34.103,36.062,36.588,36.893,37.202,37.602,37.536,38.135,38.573,38.872,39.153,39.365,39.692,40.064,40.144,40.141,40.098,40.612,40.34,40.284,40.222,39.97,39.965,40.109,40.208,40.308,40.082,39.911,39.997,40.235,39.986,39.881,39.98,39.738,39.614,39.435,38.529,38.234,38.143,37.802,37.953,37.607,37.41,36.859,37.116,36.883,37.053,37.111,36.588,36.498,36.483,36.301,36.2,36.052,36.076,36.084,36.117,36.44,36.415,36.215,36.185,36.368,36.283,36.537,36.611,37.092,37.56,38.098,38.829,38.685,39.193,39.245,39.356,39.447,39.502,39.064,39.33,39.235,39.018,38.737,38.664,38.094,38.012,37.585,37.029,36.996,36.689,36.394,35.875,35.497,34.948,34.572,33.953,33.653,33.119,32.691
32.167,31.748,31.323,30.736,30.304,29.925,29.297,28.891,28.516,28.049,27.727,27.341,26.847,26.694,26.299,25.97,26.139,25.77,25.366,25.027,25.141,24.698,24.976,25.009,24.454,24.589,24.436,24.602,24.736,24.311,24.234,24.086,24.117,24.054,24.191,24.194,24.069,23.993,24.531,23.948,24.448,24.6,24.906,25.323,25.599,25.81,25.447,25.777,25.641,26.402,26.663,26.743,27.466,28.101,28.399,29.129,29.275,29.899,30.597,30.841,31.517,32.024,32.399,32.267,32.505,32.484,32.507,32.83,32.862,32.565,32.467,32.761,32.19,32.524,32.14,31.892,32.275,31.82,32.059,32.079,32.276,32.128,32.164,31.843,31.703,31.333,31.244,30.853,30.892,30.712,30.615,30.537,29.988,30.242,30.373,29.825,29.738,29.267,29.633,28.811,29.183,29.387,28.768,28.945,28.651,28.737,28.817,29.012,28.655,29.262,29.201,29.299,29.42,29.981,30.432,31.406,32.201,32.505,33.096,32.837,33.323,33.32,33.954,34.006,33.957,34.111,33.816,34.291,33.997,33.715,33.629,33.48,33.511,33.474,33.309,32.726,32.641,32.777,31.847,31.829,31.507,31.016,30.732,30.291
29.547,28.846,28.656,27.801,27.899,27.469,26.873,26.476,26.031,25.518,25.301,24.947,24.524,24.223,24.371,23.788,23.45,23.664,23.16,23.213,23.051,22.568,22.629,22.68,22.408,22.412,22.414,22.308,22.28,22.609,22.267,22.482,22.472,22.238,22.524,22.473,22.259,22.375,22.531,22.552,22.729,22.933,22.892,23.242,23.069,23.038,22.472,22.458,22.416,22.63,22.644,22.985,23.156,23.813,23.928,24.357,24.718,25.202,25.5,25.883,26.836,26.863,27.232,27.368,27.667,27.96,27.788,27.983,28.086,27.923,28.24,27.856,27.954,27.783,27.68,27.686,27.834,27.924,27.647,27.941,27.683,28.042,28.515,28.348,28.259,27.972,28.039,28.174,27.523,27.297,27.019,26.837,26.883,26.522,25.737,28.286,26.515,26.29,26.214,26.234,25.768,25.719,25.487,25.481,25.443,25.438,25.456,25.594,25.673,26.076,26.155,26.58,28.899,26.885,27.113,27.95,29.89,30.518,31.337,31.583,32.042,32.23,32.519,32.746,32.983,33.307,33.315,33.299,33.667,32.986,33.28,33.198,32.687,33.153,32.73,32.478,32.268,32.011,31.316,30.84,30.238,30.25,29.787,29.071
28.583,27.727,27.307,26.865,26.356,26.088,25.304,24.994,24.874,24.196,24.218,23.741,23.791,23.621,23.13,22.884,23.026,22.875,22.817,22.693,22.618,22.401,22.562,22.588,22.299,22.667,22.605,22.301,22.622,22.389,22.565,22.793,23.058,23.348,23.358,23.743,23.99,25.184,26.213,26.241,26.841,27.635,28.146,29.528,30.463,30.562,31.192,31.319,31.295,33.133,33.726,33.867,34.057,34.235,34.48,35.171,35.282,35.71,35.653,36.077,36.003,36.608,36.564,36.508,36.724,36.865,36.794,35.819,36.727,36.541,36.037,36.023,36.007,35.678,35.842,35.255,35.461,35.468,35.308,35.486,35.329,35.164,34.734,34.515,34.014,33.587,33.491,33.454,33.337,32.856,32.954,33.21,32.998,32.857,32.531,32.541,32.691,32.613,32.596,32.392,32.478,32.187,32.228,32.43,32.454,32.485,32.633,32.476,32.461,32.423,32.963,32.742,33.389,33.929,34.196,34.888,35.853,36.666,37.262,37.861,37.928,37.761,37.801,38.029,37.805,37.903,37.786,37.649,37.648,37.227,36.7,36.534,35.284,35.775,35.294,34.728,34.194,33.718,32.942,32.21,31.758,31.42,30.745,30.09
29.515,28.785,28.658,28.072,27.792,27.337,26.886,26.2,26.237,25.619,25.682,25.467,24.923,25.121,25.088,24.771,24.614,24.499,24.422,24.132,24.065,24.127,24.13,23.906,23.873,23.756,23.899,23.684,23.983,23.829,23.95,24.5,24.405,24.373,24.392,24.7,24.949,25.955,26.426,27.12,27.439,28.088,29.218,30.306,31.109,31.257,31.96,32.04,32.212,33.847,34.29,34.786,35.361,35.389,35.468,36.067,36.376,36.636,37.057,37.146,37.479,37.545,37.871,37.766,37.891,38.007,37.884,38.269,38.075,38.051,37.923,37.937,37.963,37.905,37.836,37.783,37.74,37.933,37.687,37.89,37.891,37.603,36.11,37.528,37.124,36.686,36.166,35.889,35.834,35.602,35.805,35.984,35.848,35.288,35.59,35.324,35.666,35.628,35.571,35.209,35.16,34.943,34.875,35.339,35.48,35.239,35.277,35.227,35.443,35.505,35.554,35.759,38.256,35.904,36.118,36.335,37.195,37.738,38.766,39.353,39.274,39.229,39.061,39.354,39.309,39.377,38.935,38.79,38.479,37.678,37.414,37.092,36.408,36.35,36.168,35.67,35.296,34.514,33.741,33.612,33.24,32.277,31.531,31.075
30.446,30.11,29.698,29.144,28.552,28.367,27.416,27.011,27.08,26.622,26.382,26.25,26.028,25.874,25.771,25.32,25.449,25.075,25.246,25.436,25.415,24.851,25.052,25.059,24.903,25.009,25.008,24.853,24.977,25.155,24.907,25.375,25.575,25.218,25.664,25.948,26.45,27.599,28.008,28.243,28.825,29.449,30.057,31.359,32.358,32.645,32.928,33.001,33.335,35.336,35.662,36.179,36.648,36.845,36.943,37.576,38.181,37.914,38.379,38.254,38.799,39.012,39.46,39.267,39.452,39.466,39.465,39.604,39.455,39.102,39.177,39.44,39.169,39.041,38.945,38.676,38.668,38.985,39.037,38.702,38.541,38.173,37.924,37.928,36.182,36.97,36.591,36.569,35.992,36.021,35.66,35.884,35.939,35.723,35.776,35.636,35.277,35.182,35.24,35.115,34.937,34.911,35.019,34.548,35.106,35.016,34.983,35.013,35.001,34.949,34.883,35.017,35.241,35.553,35.632,36.424,37.252,37.824,38.512,38.928,39.091,39.546,39.602,39.404,39.177,39.279,39.249,39.177,38.954,38.272,37.889,37.498,36.586,36.679,36.432,36.073,35.836,35.047,34.277,33.633,33.152,32.529,32.1,31.493
30.657,30.155,29.739,29.496,29.13,28.641,28.02,27.436,27.311,26.712,26.996,26.668,26.413,26.06,26.077,25.741,25.823,25.703,25.334,25.485,25.555,25.207,25.395,25.433,25.112,25.267,25.186,24.939,25.069,25.455,25.341,25.911,25.788,25.523,25.975,26.071,26.889,27.736,27.821,28.134,28.97,29.896,30.388,31.565,32.36,32.673,33.399,33.625,33.558,35.168,35.914,36.036,36.576,36.406,36.481,36.969,37.462,37.356,37.496,37.65,37.564,37.825,37.787,37.766,37.764,37.982,38.144,37.868,37.716,37.757,37.562,37.63,37.49,37.24,37.287,37.12,37.55,37.437,36.961,37.124,36.845,37.044,36.583,36.513,35.789,35.585,35.323,35.143,35.272,34.802,34.493,34.787,34.523,34.732,34.511,34.763,34.428,34.247,34.214,34.324,34,34.341,34.17,34.418,34.352,34.239,34.307,34.422,34.431,34.7,34.474,34.756,34.888,35.371,35.567,36.441,37.453,37.781,38.311,38.838,39.111,39.345,39.609,39.094,38.961,39.018,38.95,39.079,38.693,38.251,37.818,37.52,36.639,36.586,36.252,36.058,35.151,34.775,34.125,33.262,32.987,32.723,31.997,31.607
30.916,30.23,30.07,29.435,29.06,28.933,28.283,27.771,27.337,26.754,26.853,26.665,25.927,25.785,25.847,25.299,25.511,25.307,25.09,25.043,24.988,24.905,24.862,25.057,24.904,24.941,25.015,25.122,24.948,24.858,25.087,25.332,25.723,25.53,25.908,26.311,26.157,27.287,27.956,28.263,28.562,29.405,30.049,31.507,32.107,32.019,32.676,32.928,33.183,34.667,35.006,34.965,35.934,35.802,36.174,36.634,36.933,37.246,37.379,37.65,37.74,37.639,38.284,38.337,38.456,38.645,38.27,38.158,38.076,38.158,38.289,38.317,37.901,37.935,37.652,37.863,37.877,37.871,37.822,37.738,37.744,37.646,37.274,36.816,36.649,36.302,36.073,35.794,35.57,35.401,35.345,35.23,34.992,35.096,35.184,35.084,35.053,35.072,35.111,34.835,34.879,34.744,34.983,35.132,35.091,35.095,34.984,35.06,35.195,35.197,35.029,35.255,36.615,35.431,35.784,36.162,37.169,37.638,38.222,38.712,38.667,38.633,38.443,38.404,38.226,38.415,37.948,37.954,37.76,37.252,37.144,36.737,36.077,36.512,35.868,35.767,35.165,34.735,34.4,33.794,33.539,32.633,31.996,32.143
31.782,31.352,30.966,30.302,30.144,29.767,28.798,28.711,28.262,28.02,27.769,27.683,26.981,26.588,26.354,25.934,25.869,25.767,25.357,25.374,25.276,25.195,25.085,24.906,24.924,24.929,24.876,24.803,24.682,24.524,24.829,24.736,25.025,24.836,24.796,24.945,24.614,24.925,25.335,25.127,25.264,25.383,25.542,26.023,26.059,26.157,26.078,25.822,26.326,26.679,27.197,27.577,27.768,28.584,29.172,30.08,30.667,31.007,31.433,31.688,32.242,32.981,33.221,33.56,33.706,34.122,33.771,33.917,34.062,34.093,34.014,34.118,33.792,33.962,33.927,33.658,33.633,33.553,33.58,33.708,33.959,33.797,33.734,33.577,33.401,33.252,33.107,32.502,32.3,32.05,31.679,31.5,31.453,31.319,31.059,30.849,30.707,30.702,29.728,30.472,29.45,29.965,29.406,29.708,29.674,29.735,29.915,30.177,29.856,30.043,30.079,30.474,30.355,30.912,31.187,31.669,32.493,32.997,33.754,33.903,34.132,34.384,34.541,34.468,34.607,34.504,34.083,34.495,34.394,33.955,33.854,33.793,33.468,33.411,33.023,32.854,32.464,32.358,31.503,31.363,31.033,30.865,30.404,29.832
29.285,29,28.449,27.69,27.596,26.994,26.572,26.386,25.707,25.57,25.13,24.903,24.42,24.339,24.223,23.863,23.661,23.251,23.25,23.037,23.212,22.879,22.903,22.741,22.409,22.823,22.499,22.755,22.697,22.456,22.254,22.553,22.55,22.786,22.721,22.71,22.843,22.854,22.966,23.08,23.11,23.612,23.188,23.406,23.109,22.587,22.831,22.653,22.583,22.949,23.261,23.112,23.582,23.672,24.009,24.732,25.081,25.467,25.824,26.186,26.338,26.945,27.32,27.348,27.808,28.082,28.121,28.234,28.248,28.233,28.096,28.206,27.918,27.95,27.938,27.927,27.95,28.03,28.388,28.283,28.042,28.058,27.907,27.866,28.281,28.207,28.096,27.856,27.66,27.342,27.33,27.085,26.671,26.505,26.458,26.353,26.434,26.079,26.104,25.917,26.04,26.133,25.839,25.977,25.447,25.726,25.321,25.79,25.752,25.998,26.32,25.959,26.213,26.747,27.297,27.86,28.706,29.887,30.463,31.047,31.151,31.939,32.098,32.453,32.461,32.659,32.611,32.846,32.986,32.712,32.616,32.26,32.226,32.359,32.456,31.766,31.442,30.936,30.631,30.354,29.841,29.147,28.71,28.384
27.645,26.984,26.374,26.259,25.854,25.119,24.803,24.413,24.075,23.966,23.582,23.419,22.979,22.668,22.831,22.67,22.442,22.332,21.999,21.996,21.941,21.944,21.649,21.852,21.859,21.846,21.951,21.937,21.991,21.76,22.058,22.339,22.537,22.741,22.956,22.855,23.649,24.551,25.225,25.795,26.516,27.163,27.997,29.341,29.847,30.586,30.864,31.327,31.869,33.28,33.963,34.357,34.594,34.865,34.806,35.578,36.051,36.161,36.461,37.153,36.405,36.698,37.458,37.399,37.357,37.429,37.202,37.329,37.656,37.497,37.66,37.775,37.428,37.406,37.794,37.767,37.644,37.68,37.422,37.261,37.657,37.246,36.998,36.979,36.352,36.032,35.746,35.713,35.488,35.644,35.252,35.524,35.355,35.374,35.274,35.468,35.229,35.126,35.36,35.24,35.195,35.093,34.895,35.23,35.509,35.212,35.201,35.414,35.262,35.257,35.224,35.373,35.366,37.153,35.601,36.188,36.345,37.26,38.018,38.364,38.309,38.624,38.569,38.533,38.418,38.226,38.092,37.85,37.706,37.251,36.936,36.666,35.764,35.81,35.428,34.849,34.196,33.71,33.102,32.465,31.872,31.515,31.112,30.466
